customer_id,tenure_months,monthly_spend,num_support_tickets,last_login_days_ago,feature_adoption_score,plan_type,contract_type,region,has_referral,num_integrations,churned
C00359,1,43.56,4,29,0.195,Enterprise,Month-to-Month,LATAM,0,2,0
C00360,16,113.97,2,41,0.484,Starter,Two-Year,EMEA,0,4,0
C00361,61,97.96,5,86,0.115,Free,Month-to-Month,LATAM,0,14,0
C00362,64,66.9,2,5,0.464,Free,Two-Year,APAC,0,10,0
C00363,63,165.57,2,45,0.464,Starter,Annual,APAC,0,3,0
C00364,69,39.79,1,16,0.378,Starter,Two-Year,APAC,1,2,0
C00365,22,79.61,2,13,0.261,Free,Month-to-Month,NA,1,13,0
C00366,67,338.29,1,56,0.386,Starter,Month-to-Month,EMEA,1,8,0
C00367,26,153.97,0,80,0.192,Starter,Month-to-Month,APAC,1,11,0
C00368,16,58.92,1,66,0.663,Free,Annual,NA,1,7,0
C00369,51,94.81,1,8,0.322,Pro,Month-to-Month,APAC,0,12,0
C00370,57,62.4,0,33,0.649,Starter,Annual,NA,0,14,1
C00371,29,14.33,1,41,0.529,Free,Two-Year,APAC,0,7,0
C00372,69,48.94,3,78,0.227,Free,Two-Year,NA,1,14,1
C00373,47,236.31,4,36,0.394,Starter,Annual,EMEA,0,14,0
C00374,62,74.21,3,73,0.498,Starter,Annual,NA,0,11,0
C00375,69,105.43,2,63,0.498,Starter,Month-to-Month,LATAM,0,4,0
C00376,16,24.03,2,42,0.213,Starter,Annual,APAC,1,14,0
C00377,48,52.85,1,58,0.206,Starter,Month-to-Month,LATAM,0,14,0
C00378,39,317.76,2,69,0.122,Starter,Two-Year,APAC,0,3,1
C00379,33,45.27,0,58,0.398,Free,Month-to-Month,NA,0,11,0
C00380,23,34.61,3,15,0.457,Free,Month-to-Month,APAC,0,9,0
C00381,10,6.9,1,45,0.235,Free,Month-to-Month,APAC,1,10,0
C00382,69,12.27,3,23,0.054,Starter,Month-to-Month,LATAM,1,12,0
C00383,34,105.48,3,57,0.742,Pro,Two-Year,APAC,1,13,0
C00384,52,129.47,1,57,0.419,Enterprise,Annual,LATAM,1,11,0
C00385,10,123.13,0,80,0.259,Enterprise,Two-Year,APAC,1,11,0
C00386,19,93.14,5,83,0.238,Free,Month-to-Month,NA,1,10,0
C00387,58,81.03,2,61,0.367,Free,Month-to-Month,APAC,1,2,0
C00388,1,8.99,1,43,0.225,Pro,Month-to-Month,NA,1,10,0
C00389,69,220.43,0,40,0.198,Starter,Two-Year,NA,1,4,0
C00390,4,86.36,4,55,0.263,Free,Month-to-Month,EMEA,0,2,0
C00391,16,16.98,1,40,0.087,Free,Annual,NA,0,0,1
C00392,24,17.52,1,10,0.161,Pro,Two-Year,LATAM,0,14,0
C00393,2,86.33,1,82,0.146,Free,Month-to-Month,LATAM,0,1,1
C00394,32,33.66,0,23,0.152,Starter,Annual,APAC,0,6,0
C00395,24,306.07,3,9,0.09,Free,Two-Year,NA,0,6,0
C00396,12,82.93,0,46,0.159,Enterprise,Annual,APAC,0,12,1
C00397,50,460.31,0,83,0.456,Free,Annual,NA,0,12,1
C00398,35,158.98,2,68,0.229,Starter,Annual,LATAM,1,9,1
C00399,33,199.73,2,6,0.291,Pro,Month-to-Month,EMEA,0,4,0
C00400,33,59.1,0,0,0.499,Free,Annual,NA,0,12,0
C00401,61,17.27,3,77,0.034,Free,Month-to-Month,EMEA,0,3,1
C00402,51,140.42,0,59,0.411,Free,Two-Year,NA,0,5,0
C00403,43,62.72,1,85,0.266,Free,Two-Year,LATAM,1,8,0
C00404,12,356.83,0,5,0.232,Pro,Two-Year,NA,1,8,0
C00405,67,25.83,0,44,0.491,Enterprise,Month-to-Month,LATAM,0,9,0
C00406,65,118.18,1,13,0.411,Pro,Month-to-Month,LATAM,0,12,0
C00407,33,241.24,1,15,0.205,Starter,Annual,NA,0,3,0
C00408,40,61.87,3,33,0.081,Enterprise,Annual,EMEA,0,12,0
C00409,43,368.63,3,46,0.281,Free,Month-to-Month,NA,0,5,0
C00410,44,9.57,1,79,0.163,Free,Two-Year,EMEA,0,10,1
C00411,29,106.1,2,5,0.239,Free,Month-to-Month,APAC,1,12,1
C00412,13,180.28,0,72,0.366,Free,Annual,NA,0,3,1
C00413,12,27.05,1,81,0.055,Starter,Month-to-Month,LATAM,1,1,0
C00414,46,7.15,0,89,0.289,Starter,Annual,NA,0,9,1
C00415,2,9.99,1,51,0.503,Enterprise,Annual,EMEA,0,3,0
C00416,35,46.14,1,26,0.213,Starter,Annual,LATAM,1,11,1
C00417,8,30.3,0,77,0.27,Free,Annual,APAC,0,14,0
C00418,26,30.42,1,30,0.283,Starter,Annual,APAC,1,4,0
C00419,34,73.61,1,35,0.118,Enterprise,Annual,LATAM,0,7,1
C00420,7,10.65,2,45,0.301,Starter,Annual,NA,0,5,1
C00421,68,648.46,2,13,0.233,Free,Annual,LATAM,1,13,0
C00422,58,142.81,3,24,0.293,Enterprise,Annual,APAC,1,10,0
C00423,29,3.69,1,41,0.163,Enterprise,Annual,LATAM,1,3,1
C00424,36,141.28,1,4,0.298,Enterprise,Month-to-Month,NA,1,10,0
C00425,21,188.33,3,82,0.505,Free,Two-Year,LATAM,1,5,0
C00426,36,25.4,1,4,0.478,Starter,Annual,APAC,1,14,0
C00427,10,220.12,0,56,0.439,Pro,Month-to-Month,APAC,0,3,0
C00428,24,113.54,3,44,0.241,Free,Month-to-Month,EMEA,0,7,0
C00429,64,206.35,2,61,0.187,Free,Month-to-Month,NA,0,6,1
C00430,49,151.35,2,43,0.385,Starter,Month-to-Month,APAC,1,12,0
C00431,36,146.34,0,53,0.303,Free,Month-to-Month,NA,0,7,0
C00432,24,20.67,2,52,0.149,Free,Annual,LATAM,1,6,0
C00433,23,45.54,1,84,0.205,Pro,Two-Year,APAC,0,2,1
C00434,62,88.89,1,80,0.147,Free,Month-to-Month,EMEA,0,14,0
C00435,37,14.33,1,31,0.343,Pro,Annual,LATAM,0,7,0
C00436,12,78.12,1,78,0.272,Starter,Annual,LATAM,1,12,0
C00437,55,70.72,4,1,0.241,Free,Month-to-Month,APAC,0,12,0
C00438,13,31.66,0,81,0.144,Enterprise,Month-to-Month,EMEA,0,5,0
C00439,23,26.73,1,82,0.388,Enterprise,Month-to-Month,EMEA,1,13,0
C00440,30,34.1,2,6,0.331,Pro,Annual,LATAM,1,9,0
C00441,17,111.5,0,75,0.279,Free,Month-to-Month,APAC,0,13,0
C00442,62,64.33,1,0,0.284,Starter,Month-to-Month,LATAM,0,8,0
C00443,13,64.12,3,36,0.311,Free,Two-Year,APAC,0,10,0
C00444,59,24.07,2,67,0.327,Starter,Annual,APAC,0,11,0
C00445,19,185.78,1,33,0.296,Free,Annual,NA,1,12,1
C00446,49,144.63,2,19,0.291,Free,Month-to-Month,LATAM,0,4,1
C00447,12,67.26,2,9,0.454,Pro,Month-to-Month,NA,0,1,0
C00448,61,18.41,1,40,0.438,Starter,Two-Year,APAC,0,3,0
C00449,19,150.51,2,29,0.354,Enterprise,Two-Year,LATAM,1,7,0
C00450,9,274.93,2,58,0.295,Starter,Month-to-Month,APAC,0,11,0
C00451,71,23.56,1,56,0.139,Free,Month-to-Month,LATAM,0,4,1
C00452,28,110.76,0,44,0.339,Pro,Annual,LATAM,0,14,0
C00453,52,66.26,3,31,0.238,Pro,Two-Year,NA,0,5,0
C00454,16,11.01,1,88,0.541,Starter,Two-Year,EMEA,0,0,0
C00455,69,155.28,2,30,0.207,Pro,Two-Year,APAC,0,10,0
C00456,12,8.86,0,70,0.08,Starter,Month-to-Month,EMEA,0,4,1
C00457,25,145.37,3,57,0.107,Pro,Month-to-Month,APAC,1,11,0
C00458,52,39.61,2,12,0.11,Starter,Month-to-Month,APAC,0,8,0
C00459,53,100.07,3,45,0.346,Free,Annual,LATAM,1,1,0
C00460,23,20.99,1,19,0.415,Free,Month-to-Month,EMEA,1,8,0
C00461,16,55.62,3,0,0.352,Starter,Month-to-Month,NA,1,14,0
C00462,57,13.19,0,43,0.352,Free,Month-to-Month,LATAM,0,4,0
C00463,39,75.58,2,42,0.263,Free,Month-to-Month,APAC,0,2,0
C00464,53,28.79,1,73,0.015,Pro,Annual,LATAM,0,5,1
C00465,42,24.98,1,16,0.115,Free,Month-to-Month,EMEA,0,6,1
C00466,58,13.6,2,59,0.093,Starter,Annual,NA,0,11,0
C00467,39,174.0,2,36,0.375,Free,Annual,EMEA,1,1,0
C00468,14,122.44,1,70,0.245,Starter,Month-to-Month,EMEA,0,4,0
C00469,5,20.48,3,27,0.244,Enterprise,Annual,EMEA,0,4,0
C00470,35,76.74,0,55,0.352,Free,Annual,NA,1,0,1
C00471,18,129.77,0,21,0.2,Free,Annual,APAC,0,10,0
C00472,9,252.52,1,64,0.321,Free,Annual,LATAM,0,5,0
C00473,58,7.37,1,73,0.448,Starter,Annual,LATAM,0,10,0
C00474,17,54.0,0,35,0.143,Starter,Month-to-Month,APAC,0,12,0
C00475,7,114.84,4,14,0.113,Starter,Annual,APAC,0,11,0
C00476,46,1.89,3,48,0.302,Free,Annual,APAC,0,1,1
C00477,13,33.49,2,11,0.278,Free,Month-to-Month,LATAM,0,14,0
C00478,40,163.93,3,44,0.388,Free,Annual,LATAM,0,5,0
C00479,42,52.76,1,68,0.302,Free,Month-to-Month,EMEA,0,0,0
C00480,9,10.59,2,48,0.192,Pro,Month-to-Month,NA,1,7,0
C00481,50,118.21,2,50,0.079,Free,Two-Year,NA,1,7,0
C00482,27,34.53,3,8,0.253,Free,Two-Year,APAC,0,3,0
C00483,66,145.14,2,53,0.116,Free,Month-to-Month,APAC,0,8,0
C00484,5,276.52,0,73,0.11,Pro,Month-to-Month,NA,1,13,1
C00485,29,90.06,1,7,0.239,Pro,Month-to-Month,EMEA,1,0,0
C00486,37,109.7,1,18,0.041,Enterprise,Annual,LATAM,1,3,0
C00487,38,86.69,3,80,0.104,Pro,Annual,LATAM,0,11,0
C00488,8,204.08,0,16,0.23,Starter,Two-Year,APAC,1,2,1
C00489,65,33.2,2,29,0.312,Starter,Month-to-Month,NA,0,0,0
C00490,17,61.61,2,69,0.743,Free,Annual,LATAM,0,4,0
C00491,71,270.49,1,23,0.288,Free,Month-to-Month,NA,1,10,0
C00492,45,154.33,0,12,0.335,Starter,Annual,LATAM,0,2,0
C00493,4,46.29,1,63,0.429,Starter,Annual,APAC,0,3,0
C00494,36,214.51,0,36,0.231,Free,Annual,EMEA,0,12,0
C00495,70,32.75,3,79,0.333,Free,Two-Year,APAC,1,2,0
C00496,31,120.67,0,34,0.193,Enterprise,Month-to-Month,APAC,1,9,0
C00497,19,376.08,3,27,0.123,Enterprise,Annual,LATAM,1,5,0
C00498,61,102.6,1,9,0.209,Free,Month-to-Month,EMEA,0,13,0
C00499,54,192.81,0,41,0.208,Free,Month-to-Month,APAC,0,11,0
C00500,39,159.56,1,39,0.177,Free,Annual,APAC,0,1,0
C00501,19,240.94,1,58,0.403,Pro,Month-to-Month,APAC,0,4,0
C00502,39,415.94,1,0,0.15,Free,Two-Year,EMEA,1,9,0
C00503,67,2.71,0,14,0.191,Starter,Annual,EMEA,1,6,0
C00504,45,3.39,2,45,0.197,Free,Month-to-Month,NA,0,6,1
C00505,13,108.29,3,76,0.711,Pro,Month-to-Month,LATAM,1,10,0
C00506,58,370.14,0,31,0.287,Enterprise,Annual,NA,1,9,0
C00507,20,79.79,1,5,0.35,Free,Month-to-Month,APAC,1,2,0
C00508,61,219.74,3,66,0.176,Free,Month-to-Month,LATAM,1,12,0
C00509,39,175.27,1,5,0.159,Pro,Annual,NA,0,12,0
C00510,1,82.76,0,78,0.264,Starter,Month-to-Month,LATAM,0,2,0
C00511,3,86.38,0,3,0.457,Starter,Annual,LATAM,0,10,0
C00512,62,68.73,3,62,0.23,Free,Annual,APAC,1,9,0
C00513,63,34.87,1,1,0.179,Free,Month-to-Month,LATAM,1,0,0
C00514,25,234.83,3,22,0.306,Free,Month-to-Month,APAC,0,7,0
C00515,56,28.22,0,13,0.134,Starter,Month-to-Month,NA,0,14,0
C00516,33,284.92,1,6,0.457,Pro,Month-to-Month,LATAM,0,14,1
C00517,38,53.5,4,3,0.051,Free,Month-to-Month,LATAM,0,5,0
C00518,6,3.22,1,5,0.345,Free,Annual,LATAM,1,3,0
C00519,58,22.13,0,16,0.374,Free,Two-Year,EMEA,1,9,0
C00520,44,262.52,0,11,0.248,Starter,Month-to-Month,NA,0,13,0
C00521,45,16.5,1,42,0.676,Pro,Annual,NA,0,5,0
C00522,32,161.08,1,62,0.541,Free,Month-to-Month,LATAM,0,6,0
C00523,45,24.23,1,40,0.564,Starter,Annual,NA,1,13,0
C00524,61,82.92,0,50,0.255,Pro,Annual,APAC,0,8,0
C00525,47,27.56,1,3,0.124,Free,Month-to-Month,APAC,1,12,0
C00526,21,48.63,1,53,0.206,Starter,Month-to-Month,NA,0,2,1
C00527,36,16.0,3,14,0.68,Starter,Two-Year,APAC,1,10,1
C00528,19,97.43,1,86,0.197,Pro,Month-to-Month,NA,1,4,0
C00529,20,54.65,1,18,0.25,Free,Annual,EMEA,0,1,0
C00530,57,54.59,3,76,0.15,Starter,Month-to-Month,EMEA,0,9,1
C00531,18,4.72,0,54,0.188,Free,Month-to-Month,APAC,0,0,1
C00532,47,17.56,0,15,0.334,Free,Two-Year,APAC,1,2,0
C00533,49,147.53,1,17,0.074,Free,Month-to-Month,LATAM,1,0,0
C00534,14,41.49,1,41,0.231,Free,Month-to-Month,LATAM,0,7,0
C00535,15,70.02,1,11,0.232,Free,Month-to-Month,APAC,0,2,1
C00536,31,172.8,1,35,0.259,Free,Annual,APAC,0,3,0
C00537,1,70.6,2,49,0.215,Pro,Month-to-Month,NA,0,4,0
C00538,54,30.68,5,73,0.175,Free,Month-to-Month,NA,0,6,1
C00539,3,95.77,0,42,0.171,Enterprise,Month-to-Month,LATAM,0,8,1
C00540,16,193.86,1,5,0.266,Free,Month-to-Month,APAC,0,5,0
C00541,57,109.85,2,21,0.199,Starter,Month-to-Month,LATAM,0,11,0
C00542,12,65.4,2,26,0.221,Free,Annual,NA,0,14,0
C00543,16,16.11,3,36,0.413,Free,Annual,LATAM,1,10,0
C00544,24,34.32,3,70,0.388,Free,Annual,EMEA,0,5,0
C00545,28,350.52,2,5,0.453,Starter,Month-to-Month,APAC,1,5,0
C00546,8,177.31,2,4,0.296,Enterprise,Month-to-Month,EMEA,0,4,0
C00547,36,11.0,1,72,0.525,Starter,Month-to-Month,APAC,0,14,0
C00548,8,0.66,1,28,0.171,Enterprise,Month-to-Month,EMEA,0,2,0
C00549,58,23.15,3,57,0.272,Free,Annual,NA,1,4,0
C00550,60,345.65,0,44,0.387,Starter,Month-to-Month,EMEA,0,11,0
C00551,50,104.11,2,72,0.411,Free,Two-Year,EMEA,0,1,1
C00552,28,218.91,1,66,0.345,Pro,Two-Year,NA,1,2,1
C00553,41,75.11,1,40,0.59,Free,Annual,LATAM,0,11,0
C00554,64,210.28,0,70,0.299,Pro,Annual,APAC,0,10,0
C00555,27,4.14,0,63,0.258,Pro,Month-to-Month,LATAM,0,0,0
C00556,63,66.79,1,68,0.666,Starter,Month-to-Month,LATAM,0,3,0
C00557,17,56.9,1,0,0.425,Starter,Month-to-Month,APAC,0,9,0
C00558,33,479.1,1,25,0.421,Starter,Month-to-Month,LATAM,0,1,0
C00559,29,42.88,3,39,0.433,Free,Month-to-Month,LATAM,0,1,0
C00560,13,64.73,1,77,0.205,Free,Annual,EMEA,1,6,0
C00561,46,170.66,3,62,0.445,Free,Month-to-Month,EMEA,0,1,0
C00562,35,255.15,2,53,0.254,Enterprise,Annual,NA,0,4,0
C00563,6,252.83,1,60,0.23,Free,Month-to-Month,LATAM,1,7,0
C00564,69,60.21,2,86,0.416,Free,Annual,NA,0,12,0
C00565,47,356.07,0,32,0.198,Free,Two-Year,NA,1,11,0
C00566,25,127.19,0,72,0.081,Enterprise,Annual,APAC,1,13,1
C00567,66,228.57,1,14,0.03,Free,Month-to-Month,APAC,0,8,0
C00568,10,312.89,1,0,0.323,Starter,Annual,APAC,0,0,0
C00569,56,31.93,2,51,0.384,Pro,Month-to-Month,LATAM,0,7,1
C00570,30,82.99,2,9,0.451,Free,Month-to-Month,APAC,0,2,0
C00571,5,106.35,2,45,0.152,Starter,Month-to-Month,APAC,0,1,0
C00572,33,194.6,1,8,0.39,Enterprise,Month-to-Month,EMEA,0,0,0
C00573,65,61.53,1,30,0.139,Pro,Annual,LATAM,1,7,0
C00574,18,28.35,2,76,0.217,Enterprise,Annual,LATAM,0,14,0
C00575,49,163.15,3,63,0.561,Free,Two-Year,LATAM,0,1,0
C00576,11,107.68,1,21,0.288,Pro,Two-Year,EMEA,1,0,0
C00577,26,274.29,0,13,0.413,Pro,Annual,LATAM,0,10,0
C00578,63,127.72,2,68,0.264,Free,Annual,LATAM,0,11,0
C00579,59,2.04,2,52,0.615,Starter,Month-to-Month,APAC,1,4,0
C00580,27,408.09,2,20,0.137,Pro,Annual,APAC,0,12,0
C00581,49,107.91,2,68,0.19,Starter,Month-to-Month,APAC,0,6,0
C00582,33,108.72,2,74,0.251,Free,Two-Year,NA,1,8,0
C00583,1,287.97,4,79,0.42,Starter,Two-Year,NA,0,5,0
C00584,21,130.81,1,38,0.342,Free,Month-to-Month,LATAM,0,5,1
C00585,55,78.31,1,9,0.207,Starter,Annual,NA,0,4,0
C00586,6,13.62,3,46,0.407,Free,Annual,EMEA,1,14,0
C00587,69,393.05,3,17,0.23,Pro,Month-to-Month,EMEA,0,0,0
C00588,5,9.81,0,59,0.333,Starter,Month-to-Month,LATAM,0,10,1
C00589,3,22.4,1,66,0.607,Pro,Two-Year,EMEA,1,12,1
C00590,53,205.47,1,1,0.223,Free,Annual,LATAM,0,6,0
C00591,23,80.9,2,77,0.462,Starter,Annual,APAC,0,9,0
C00592,53,23.56,1,1,0.258,Free,Two-Year,LATAM,1,0,0
C00593,37,40.45,0,50,0.256,Pro,Annual,APAC,0,11,0
C00594,17,614.21,0,48,0.054,Free,Month-to-Month,APAC,0,8,0
C00595,1,105.25,0,81,0.34,Starter,Two-Year,NA,1,6,1
C00596,51,61.62,1,54,0.431,Free,Two-Year,APAC,1,12,0
C00597,45,250.71,0,44,0.348,Free,Annual,LATAM,0,6,1
C00598,4,78.4,3,64,0.62,Free,Two-Year,APAC,0,9,0
C00599,62,44.17,0,53,0.754,Pro,Month-to-Month,NA,0,8,0
C00600,65,21.53,1,43,0.22,Enterprise,Annual,EMEA,0,9,1
C00601,32,163.73,2,44,0.206,Starter,Two-Year,LATAM,0,3,0
C00602,34,108.83,4,8,0.146,Starter,Month-to-Month,NA,0,7,0
C00603,39,11.63,4,33,0.617,Starter,Month-to-Month,LATAM,0,4,0
C00604,26,107.47,2,31,0.052,Starter,Annual,NA,0,1,1
C00605,34,20.84,0,51,0.041,Starter,Month-to-Month,APAC,0,13,1
C00606,54,480.23,0,12,0.642,Free,Annual,APAC,0,10,1
C00607,3,36.09,2,69,0.143,Starter,Annual,APAC,1,2,1
C00608,50,142.89,0,58,0.436,Starter,Annual,EMEA,1,10,1
C00609,12,128.07,0,25,0.118,Free,Annual,NA,0,3,1
C00610,65,141.07,1,2,0.4,Free,Annual,NA,0,10,0
C00611,54,67.45,3,9,0.234,Enterprise,Month-to-Month,EMEA,1,14,0
C00612,5,9.27,2,81,0.216,Pro,Two-Year,LATAM,0,11,1
C00613,57,469.49,2,5,0.09,Starter,Month-to-Month,NA,0,2,0
C00614,17,25.51,1,37,0.391,Free,Annual,APAC,1,14,0
C00615,47,176.22,1,78,0.357,Starter,Month-to-Month,NA,1,8,0
C00616,23,17.76,1,30,0.293,Free,Annual,NA,0,8,0
C00617,14,39.62,1,89,0.192,Enterprise,Annual,EMEA,0,10,0
C00618,66,98.49,1,71,0.139,Free,Month-to-Month,NA,1,3,0
C00619,51,64.02,1,37,0.339,Starter,Annual,EMEA,0,10,0
C00620,38,381.17,4,34,0.198,Starter,Annual,EMEA,1,7,0
C00621,64,225.82,1,10,0.738,Starter,Annual,EMEA,1,13,0
C00622,38,305.8,2,57,0.142,Free,Month-to-Month,APAC,0,6,1
C00623,50,122.83,1,25,0.15,Starter,Annual,APAC,1,5,0
C00624,30,29.65,0,25,0.284,Free,Two-Year,LATAM,0,3,0
C00625,51,87.7,1,34,0.482,Free,Month-to-Month,EMEA,1,0,1
C00626,63,174.05,0,15,0.277,Free,Annual,LATAM,0,6,1
C00627,52,8.03,4,46,0.112,Free,Month-to-Month,EMEA,0,12,0
C00628,38,238.64,3,3,0.119,Free,Month-to-Month,EMEA,1,6,0
C00629,30,119.75,0,76,0.625,Starter,Annual,EMEA,0,14,0
C00630,51,154.3,1,68,0.541,Free,Month-to-Month,NA,0,8,0
C00631,5,142.22,2,81,0.113,Starter,Month-to-Month,APAC,0,14,1
C00632,29,225.88,0,57,0.087,Starter,Annual,NA,0,14,1
C00633,4,10.99,1,44,0.385,Free,Two-Year,NA,0,10,0
C00634,10,56.79,2,67,0.329,Starter,Month-to-Month,APAC,1,3,1
C00635,56,83.81,3,89,0.289,Free,Month-to-Month,APAC,1,0,0
C00636,17,94.92,1,54,0.112,Free,Two-Year,LATAM,1,1,1
C00637,17,342.83,1,23,0.357,Free,Two-Year,NA,0,2,0
C00638,69,5.21,1,69,0.24,Free,Two-Year,LATAM,0,3,0
C00639,34,241.54,3,40,0.635,Starter,Annual,APAC,0,12,0
C00640,6,96.33,2,87,0.192,Enterprise,Month-to-Month,NA,0,13,1
C00641,53,97.06,1,74,0.742,Starter,Annual,APAC,1,9,0
C00642,66,46.34,1,55,0.334,Pro,Month-to-Month,NA,1,13,1
C00643,43,123.81,0,20,0.361,Starter,Annual,APAC,0,12,0
C00644,23,124.76,1,42,0.287,Free,Month-to-Month,APAC,1,3,0
C00645,55,25.18,2,19,0.17,Enterprise,Month-to-Month,EMEA,1,11,0
C00646,16,135.61,2,6,0.166,Starter,Annual,APAC,0,9,0
C00647,8,37.23,2,89,0.283,Starter,Annual,APAC,1,9,0
C00648,4,140.07,2,35,0.099,Starter,Month-to-Month,NA,0,4,0
C00649,4,113.59,3,52,0.064,Enterprise,Annual,NA,1,6,1
C00650,56,151.03,2,77,0.191,Starter,Month-to-Month,APAC,0,4,0
C00651,25,2.39,0,47,0.425,Free,Month-to-Month,LATAM,0,5,0
C00652,67,16.07,0,65,0.468,Starter,Annual,APAC,0,3,0
C00653,67,220.06,1,33,0.246,Starter,Month-to-Month,NA,0,0,0
C00654,27,57.5,0,72,0.329,Free,Annual,EMEA,0,1,0
C00655,32,217.47,0,37,0.089,Free,Annual,EMEA,0,3,1
C00656,50,7.77,4,70,0.45,Free,Annual,APAC,0,12,0
C00657,61,176.03,1,43,0.144,Free,Month-to-Month,APAC,1,14,0
C00658,51,10.5,3,57,0.177,Free,Month-to-Month,APAC,1,5,1
C00659,19,75.81,0,26,0.265,Free,Annual,LATAM,1,3,0
C00660,21,332.85,2,88,0.088,Starter,Annual,NA,0,9,1
C00661,5,9.7,1,17,0.124,Starter,Month-to-Month,EMEA,0,7,0
C00662,42,51.82,2,44,0.166,Pro,Two-Year,EMEA,0,13,0
C00663,61,87.66,0,7,0.21,Free,Month-to-Month,APAC,0,3,1
C00664,22,275.66,0,61,0.725,Starter,Annual,EMEA,0,7,0
C00665,21,48.53,1,32,0.173,Free,Annual,APAC,1,11,1
C00666,70,197.43,1,33,0.285,Enterprise,Annual,NA,0,11,1
C00667,1,151.98,4,48,0.23,Starter,Annual,NA,0,1,0
C00668,5,44.02,1,72,0.282,Pro,Month-to-Month,EMEA,1,6,0
C00669,12,50.01,2,84,0.508,Free,Annual,EMEA,0,10,0
C00670,46,25.44,1,50,0.051,Starter,Month-to-Month,APAC,1,14,0
C00671,34,141.69,3,68,0.429,Starter,Month-to-Month,NA,1,4,1
C00672,49,99.37,0,41,0.417,Free,Month-to-Month,APAC,0,2,0
C00673,45,20.2,4,15,0.246,Enterprise,Two-Year,EMEA,0,4,0
C00674,27,116.13,2,2,0.471,Pro,Month-to-Month,APAC,1,10,0
C00675,26,82.85,2,61,0.196,Pro,Month-to-Month,EMEA,0,4,0
C00676,47,11.66,0,17,0.027,Free,Annual,APAC,0,6,0
C00677,56,368.72,0,6,0.629,Starter,Month-to-Month,EMEA,0,14,0
C00678,63,216.04,1,14,0.189,Free,Annual,EMEA,0,9,0
C00679,48,8.84,0,82,0.243,Enterprise,Annual,EMEA,0,13,0
C00680,61,321.3,1,31,0.211,Starter,Annual,LATAM,1,2,0
C00681,26,298.2,0,3,0.345,Pro,Month-to-Month,APAC,0,5,0
C00682,36,5.17,1,36,0.494,Pro,Two-Year,APAC,0,11,0
C00683,1,27.0,0,35,0.362,Free,Month-to-Month,LATAM,0,1,0
C00684,8,145.44,1,7,0.182,Free,Month-to-Month,EMEA,1,8,0
C00685,52,327.22,1,63,0.396,Free,Month-to-Month,EMEA,0,10,0
C00686,47,207.87,0,54,0.451,Starter,Annual,NA,0,10,0
C00687,56,39.74,1,2,0.118,Pro,Two-Year,NA,1,8,0
C00688,14,4.08,4,28,0.282,Pro,Month-to-Month,NA,1,1,0
C00689,28,76.84,1,37,0.133,Free,Two-Year,EMEA,1,10,0
C00690,2,11.58,2,89,0.266,Free,Two-Year,NA,0,11,0
C00691,26,33.77,1,19,0.211,Starter,Month-to-Month,LATAM,0,7,1
C00692,14,122.63,0,67,0.26,Enterprise,Month-to-Month,NA,0,9,0
C00693,59,81.99,2,46,0.376,Free,Annual,LATAM,0,10,0
C00694,56,56.73,0,84,0.258,Starter,Two-Year,LATAM,1,14,0
C00695,7,319.05,0,65,0.485,Starter,Month-to-Month,NA,0,7,1
C00696,3,25.73,2,75,0.521,Free,Annual,NA,1,3,0
C00697,23,80.21,0,52,0.344,Enterprise,Month-to-Month,EMEA,0,9,0
C00698,18,102.26,3,37,0.243,Pro,Annual,NA,1,10,0
C00699,38,46.62,3,86,0.259,Free,Annual,NA,1,12,0
C00700,15,146.61,3,47,0.374,Starter,Month-to-Month,EMEA,1,10,0
C00701,64,242.34,2,59,0.441,Enterprise,Month-to-Month,NA,0,11,0
C00702,28,93.57,2,45,0.216,Free,Month-to-Month,APAC,1,14,1
C00703,39,182.43,2,80,0.56,Free,Month-to-Month,EMEA,1,2,0
C00704,57,7.55,2,87,0.452,Free,Month-to-Month,EMEA,1,1,0
C00705,17,20.04,1,44,0.734,Free,Annual,NA,0,10,1
C00706,44,74.39,2,5,0.301,Starter,Annual,APAC,0,14,0
C00707,25,304.63,3,45,0.171,Pro,Month-to-Month,LATAM,0,10,0
C00708,17,91.01,1,27,0.356,Pro,Annual,APAC,0,7,0
C00709,13,67.94,2,9,0.133,Pro,Two-Year,APAC,1,9,0
C00710,25,109.99,2,18,0.217,Enterprise,Two-Year,NA,0,4,0
C00711,68,15.95,1,86,0.312,Pro,Annual,APAC,0,10,0
C00712,10,127.25,0,18,0.218,Starter,Month-to-Month,APAC,0,0,0
C00713,67,11.85,4,20,0.325,Free,Month-to-Month,EMEA,1,9,0
C00714,18,103.19,1,68,0.07,Starter,Two-Year,LATAM,0,6,1
C00715,34,150.38,0,34,0.062,Starter,Annual,NA,0,10,0
C00716,8,63.62,2,34,0.35,Free,Month-to-Month,NA,0,3,1
C00717,40,290.16,5,80,0.193,Enterprise,Month-to-Month,EMEA,1,7,0
C00718,42,19.79,0,21,0.217,Starter,Month-to-Month,EMEA,0,5,0
C00719,41,22.5,0,11,0.278,Pro,Annual,LATAM,0,13,0
C00720,6,87.31,1,61,0.447,Pro,Month-to-Month,APAC,0,4,0
C00721,52,321.98,5,40,0.251,Free,Two-Year,APAC,0,11,0
C00722,26,59.45,1,53,0.233,Starter,Annual,APAC,1,8,0
C00723,64,313.09,2,34,0.448,Free,Month-to-Month,NA,0,8,0
